method,label,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,problem_seed,sigma_true,rr_alpha_1,rr_alpha_2,T,T_eff,n_traj,b_n,n_bootstrap,max_a_norm,max_rho,warn_unstable,warn_assumption
RR_BATCH,RR + batch means,3.261397169002065,4.97181125741114,96.0,0,1474200732,1.6274102473950909,0.2,0.1,1000000,999000,100,3981,500,0.7607996072523888,0.9829777603836092,False,False
RR_ORACLE,RR + oracle variance,3.2613727907883017,5.003153940098572,94.0,0,1474200732,1.6274102473950909,0.2,0.1,1000000,999000,100,3981,500,0.7607996072523888,0.9829777603836092,False,False
RR_OBM,RR + OBM,3.2613727907883017,4.9899962661165835,95.0,0,1474200732,1.6274102473950909,0.2,0.1,1000000,999000,100,3981,500,0.7607996072523888,0.9829777603836092,False,False
RR_OBM_RR,RR + OBM-RR,3.2613727907883017,4.988197276629188,96.0,0,1474200732,1.6274102473950909,0.2,0.1,1000000,999000,100,3981,500,0.7607996072523888,0.9829777603836092,False,False
RR_MSB,RR + MSB,3.2613727907883017,4.948877099191365,95.0,0,1474200732,1.6274102473950909,0.2,0.1,1000000,999000,100,3981,500,0.7607996072523888,0.9829777603836092,False,False
RR_BATCH,RR + batch means,2.7425490899923184,5.807773187062909,95.0,0,1212254291,2.225397226657608,0.2,0.1,1000000,999000,100,3981,500,0.7634470531511427,0.9649499692378661,False,False
RR_ORACLE,RR + oracle variance,2.7424251450579242,5.85058258125706,96.0,0,1212254291,2.225397226657608,0.2,0.1,1000000,999000,100,3981,500,0.7634470531511427,0.9649499692378661,False,False
RR_OBM,RR + OBM,2.7424251450579242,5.845106693500743,95.0,0,1212254291,2.225397226657608,0.2,0.1,1000000,999000,100,3981,500,0.7634470531511427,0.9649499692378661,False,False
RR_OBM_RR,RR + OBM-RR,2.7424251450579242,5.824641117417761,94.0,0,1212254291,2.225397226657608,0.2,0.1,1000000,999000,100,3981,500,0.7634470531511427,0.9649499692378661,False,False
RR_MSB,RR + MSB,2.7424251450579242,5.800545855408181,94.0,0,1212254291,2.225397226657608,0.2,0.1,1000000,999000,100,3981,500,0.7634470531511427,0.9649499692378661,False,False
RR_BATCH,RR + batch means,2.6077881632403144,3.6036941521875665,95.0,0,1021568550,0.8399501464702047,0.2,0.1,1000000,999000,100,3981,500,0.8244093890795153,0.9817270297576983,False,False
RR_ORACLE,RR + oracle variance,2.6077782452571476,3.594364345952789,95.0,0,1021568550,0.8399501464702047,0.2,0.1,1000000,999000,100,3981,500,0.8244093890795153,0.9817270297576983,False,False
RR_OBM,RR + OBM,2.6077782452571476,3.589922102089395,95.0,0,1021568550,0.8399501464702047,0.2,0.1,1000000,999000,100,3981,500,0.8244093890795153,0.9817270297576983,False,False
RR_OBM_RR,RR + OBM-RR,2.6077782452571476,3.605205109152786,95.0,0,1021568550,0.8399501464702047,0.2,0.1,1000000,999000,100,3981,500,0.8244093890795153,0.9817270297576983,False,False
RR_MSB,RR + MSB,2.6077782452571476,3.5463017633670315,95.0,0,1021568550,0.8399501464702047,0.2,0.1,1000000,999000,100,3981,500,0.8244093890795153,0.9817270297576983,False,False
RR_BATCH,RR + batch means,3.1874809391934056,3.548680432958013,92.0,0,1438414600,0.8269873022362143,0.2,0.1,1000000,999000,100,3981,500,0.7581022248743589,0.9744324308398994,False,False
RR_ORACLE,RR + oracle variance,3.187303063312533,3.5665208169653537,94.0,0,1438414600,0.8269873022362143,0.2,0.1,1000000,999000,100,3981,500,0.7581022248743589,0.9744324308398994,False,False
RR_OBM,RR + OBM,3.187303063312533,3.5648516729620674,94.0,0,1438414600,0.8269873022362143,0.2,0.1,1000000,999000,100,3981,500,0.7581022248743589,0.9744324308398994,False,False
RR_OBM_RR,RR + OBM-RR,3.187303063312533,3.561026650603048,94.0,0,1438414600,0.8269873022362143,0.2,0.1,1000000,999000,100,3981,500,0.7581022248743589,0.9744324308398994,False,False
RR_MSB,RR + MSB,3.187303063312533,3.5142957106987427,95.0,0,1438414600,0.8269873022362143,0.2,0.1,1000000,999000,100,3981,500,0.7581022248743589,0.9744324308398994,False,False
RR_BATCH,RR + batch means,4.239085772575406,10.106851725061054,92.0,0,1352408539,7.004354026268703,0.2,0.1,1000000,999000,100,3981,500,0.6039294242984731,0.9836185308196135,False,False
RR_ORACLE,RR + oracle variance,4.23886400729398,10.379570593989566,97.0,0,1352408539,7.004354026268703,0.2,0.1,1000000,999000,100,3981,500,0.6039294242984731,0.9836185308196135,False,False
RR_OBM,RR + OBM,4.23886400729398,10.280226150784184,95.0,0,1352408539,7.004354026268703,0.2,0.1,1000000,999000,100,3981,500,0.6039294242984731,0.9836185308196135,False,False
RR_OBM_RR,RR + OBM-RR,4.23886400729398,10.166238957806238,93.0,0,1352408539,7.004354026268703,0.2,0.1,1000000,999000,100,3981,500,0.6039294242984731,0.9836185308196135,False,False
RR_MSB,RR + MSB,4.23886400729398,10.214895542120326,97.0,0,1352408539,7.004354026268703,0.2,0.1,1000000,999000,100,3981,500,0.6039294242984731,0.9836185308196135,False,False
RR_BATCH,RR + batch means,2.5785496536469736,7.574074970182285,92.0,0,345075200,3.8984762994739355,0.2,0.1,1000000,999000,100,3981,500,0.7292263339413828,0.9570228667303432,False,False
RR_ORACLE,RR + oracle variance,2.5784714350079017,7.743597870467193,93.0,0,345075200,3.8984762994739355,0.2,0.1,1000000,999000,100,3981,500,0.7292263339413828,0.9570228667303432,False,False
RR_OBM,RR + OBM,2.5784714350079017,7.667413108270828,92.0,0,345075200,3.8984762994739355,0.2,0.1,1000000,999000,100,3981,500,0.7292263339413828,0.9570228667303432,False,False
RR_OBM_RR,RR + OBM-RR,2.5784714350079017,7.602321481938227,92.0,0,345075200,3.8984762994739355,0.2,0.1,1000000,999000,100,3981,500,0.7292263339413828,0.9570228667303432,False,False
RR_MSB,RR + MSB,2.5784714350079017,7.552531054927096,92.0,0,345075200,3.8984762994739355,0.2,0.1,1000000,999000,100,3981,500,0.7292263339413828,0.9570228667303432,False,False
RR_BATCH,RR + batch means,2.267836280128395,6.041050458159298,96.0,0,1503807855,2.412941087733757,0.2,0.1,1000000,999000,100,3981,500,0.798555470419618,0.9609758422861282,False,False
RR_ORACLE,RR + oracle variance,2.2678921064711126,6.092123543595528,97.0,0,1503807855,2.412941087733757,0.2,0.1,1000000,999000,100,3981,500,0.798555470419618,0.9609758422861282,False,False
RR_OBM,RR + OBM,2.2678921064711126,6.051228648374866,96.0,0,1503807855,2.412941087733757,0.2,0.1,1000000,999000,100,3981,500,0.798555470419618,0.9609758422861282,False,False
RR_OBM_RR,RR + OBM-RR,2.2678921064711126,6.0136178651674275,95.0,0,1503807855,2.412941087733757,0.2,0.1,1000000,999000,100,3981,500,0.798555470419618,0.9609758422861282,False,False
RR_MSB,RR + MSB,2.2678921064711126,5.995354112564935,96.0,0,1503807855,2.412941087733757,0.2,0.1,1000000,999000,100,3981,500,0.798555470419618,0.9609758422861282,False,False
RR_BATCH,RR + batch means,3.2429386412884558,4.7044325272469,92.0,0,208792607,1.4675938251813647,0.2,0.1,1000000,999000,100,3981,500,0.6087943187396713,0.966523977573583,False,False
RR_ORACLE,RR + oracle variance,3.243093679723034,4.751144952336737,94.0,0,208792607,1.4675938251813647,0.2,0.1,1000000,999000,100,3981,500,0.6087943187396713,0.966523977573583,False,False
RR_OBM,RR + OBM,3.243093679723034,4.7154124532919806,94.0,0,208792607,1.4675938251813647,0.2,0.1,1000000,999000,100,3981,500,0.6087943187396713,0.966523977573583,False,False
RR_OBM_RR,RR + OBM-RR,3.243093679723034,4.73506314601063,92.0,0,208792607,1.4675938251813647,0.2,0.1,1000000,999000,100,3981,500,0.6087943187396713,0.966523977573583,False,False
RR_MSB,RR + MSB,3.243093679723034,4.707682192598292,94.0,0,208792607,1.4675938251813647,0.2,0.1,1000000,999000,100,3981,500,0.6087943187396713,0.966523977573583,False,False
RR_BATCH,RR + batch means,2.7638051942206743,4.092692811832931,95.0,0,938776597,1.1404076644168968,0.2,0.1,1000000,999000,100,3981,500,0.818841818878113,0.976899325569409,False,False
RR_ORACLE,RR + oracle variance,2.763773986667804,4.188180653198919,93.0,0,938776597,1.1404076644168968,0.2,0.1,1000000,999000,100,3981,500,0.818841818878113,0.976899325569409,False,False
RR_OBM,RR + OBM,2.763773986667804,4.178023463313602,96.0,0,938776597,1.1404076644168968,0.2,0.1,1000000,999000,100,3981,500,0.818841818878113,0.976899325569409,False,False
RR_OBM_RR,RR + OBM-RR,2.763773986667804,4.164859341828013,95.0,0,938776597,1.1404076644168968,0.2,0.1,1000000,999000,100,3981,500,0.818841818878113,0.976899325569409,False,False
RR_MSB,RR + MSB,2.763773986667804,4.1589319993527285,94.0,0,938776597,1.1404076644168968,0.2,0.1,1000000,999000,100,3981,500,0.818841818878113,0.976899325569409,False,False
RR_BATCH,RR + batch means,3.002863683579703,6.850066693513477,92.0,0,487284116,3.203194060886938,0.2,0.1,1000000,999000,100,3981,500,0.7906857224400382,0.9722391780189573,False,False
RR_ORACLE,RR + oracle variance,3.0029705188610505,7.019189507321793,93.0,0,487284116,3.203194060886938,0.2,0.1,1000000,999000,100,3981,500,0.7906857224400382,0.9722391780189573,False,False
RR_OBM,RR + OBM,3.0029705188610505,6.956208870761364,94.0,0,487284116,3.203194060886938,0.2,0.1,1000000,999000,100,3981,500,0.7906857224400382,0.9722391780189573,False,False
RR_OBM_RR,RR + OBM-RR,3.0029705188610505,6.913628711904762,93.0,0,487284116,3.203194060886938,0.2,0.1,1000000,999000,100,3981,500,0.7906857224400382,0.9722391780189573,False,False
RR_MSB,RR + MSB,3.0029705188610505,6.8711708498131845,94.0,0,487284116,3.203194060886938,0.2,0.1,1000000,999000,100,3981,500,0.7906857224400382,0.9722391780189573,False,False
RR_BATCH,RR + batch means,3.7295680267854143,4.665217580330194,93.0,0,1788162810,1.4653522983672826,0.2,0.1,1000000,999000,100,3981,500,0.6931201435895925,0.9767900513556478,False,False
RR_ORACLE,RR + oracle variance,3.729437563306669,4.747515239459323,96.0,0,1788162810,1.4653522983672826,0.2,0.1,1000000,999000,100,3981,500,0.6931201435895925,0.9767900513556478,False,False
RR_OBM,RR + OBM,3.729437563306669,4.699414556187828,94.0,0,1788162810,1.4653522983672826,0.2,0.1,1000000,999000,100,3981,500,0.6931201435895925,0.9767900513556478,False,False
RR_OBM_RR,RR + OBM-RR,3.729437563306669,4.6804824082209775,93.0,0,1788162810,1.4653522983672826,0.2,0.1,1000000,999000,100,3981,500,0.6931201435895925,0.9767900513556478,False,False
RR_MSB,RR + MSB,3.729437563306669,4.637366641341765,92.0,0,1788162810,1.4653522983672826,0.2,0.1,1000000,999000,100,3981,500,0.6931201435895925,0.9767900513556478,False,False
RR_BATCH,RR + batch means,2.9956306904496914,7.227388853773253,92.0,0,670802254,3.427604295372431,0.2,0.1,1000000,999000,100,3981,500,0.7803566706151667,0.9591163685199341,False,False
RR_ORACLE,RR + oracle variance,2.995490159080691,7.260903782654812,94.0,0,670802254,3.427604295372431,0.2,0.1,1000000,999000,100,3981,500,0.7803566706151667,0.9591163685199341,False,False
RR_OBM,RR + OBM,2.995490159080691,7.200225754057039,95.0,0,670802254,3.427604295372431,0.2,0.1,1000000,999000,100,3981,500,0.7803566706151667,0.9591163685199341,False,False
RR_OBM_RR,RR + OBM-RR,2.995490159080691,7.215865590967049,95.0,0,670802254,3.427604295372431,0.2,0.1,1000000,999000,100,3981,500,0.7803566706151667,0.9591163685199341,False,False
RR_MSB,RR + MSB,2.995490159080691,7.109412275902957,94.0,0,670802254,3.427604295372431,0.2,0.1,1000000,999000,100,3981,500,0.7803566706151667,0.9591163685199341,False,False
RR_BATCH,RR + batch means,3.3311505109680994,5.935397923862707,95.0,0,1648932250,2.339013830207248,0.2,0.1,1000000,999000,100,3981,500,0.6991674983530618,0.972203257911216,False,False
RR_ORACLE,RR + oracle variance,3.3312786685284403,5.998072866948011,95.0,0,1648932250,2.339013830207248,0.2,0.1,1000000,999000,100,3981,500,0.6991674983530618,0.972203257911216,False,False
RR_OBM,RR + OBM,3.3312786685284403,5.936188690451547,95.0,0,1648932250,2.339013830207248,0.2,0.1,1000000,999000,100,3981,500,0.6991674983530618,0.972203257911216,False,False
RR_OBM_RR,RR + OBM-RR,3.3312786685284403,5.944099742219508,96.0,0,1648932250,2.339013830207248,0.2,0.1,1000000,999000,100,3981,500,0.6991674983530618,0.972203257911216,False,False
RR_MSB,RR + MSB,3.3312786685284403,5.8901727771726815,95.0,0,1648932250,2.339013830207248,0.2,0.1,1000000,999000,100,3981,500,0.6991674983530618,0.972203257911216,False,False
RR_BATCH,RR + batch means,2.961101016511929,7.055980052127403,94.0,0,934620677,3.37104561229576,0.2,0.1,1000000,999000,100,3981,500,0.7674081319090251,0.96550879251693,False,False
RR_ORACLE,RR + oracle variance,2.9609389477068713,7.200748738267065,94.0,0,934620677,3.37104561229576,0.2,0.1,1000000,999000,100,3981,500,0.7674081319090251,0.96550879251693,False,False
RR_OBM,RR + OBM,2.9609389477068713,7.1047101591589215,94.0,0,934620677,3.37104561229576,0.2,0.1,1000000,999000,100,3981,500,0.7674081319090251,0.96550879251693,False,False
RR_OBM_RR,RR + OBM-RR,2.9609389477068713,7.068316306029465,94.0,0,934620677,3.37104561229576,0.2,0.1,1000000,999000,100,3981,500,0.7674081319090251,0.96550879251693,False,False
RR_MSB,RR + MSB,2.9609389477068713,7.012249757107753,94.0,0,934620677,3.37104561229576,0.2,0.1,1000000,999000,100,3981,500,0.7674081319090251,0.96550879251693,False,False
RR_BATCH,RR + batch means,2.3989362534735843,3.8313923203451545,96.0,0,1807519525,0.9723897426489855,0.2,0.1,1000000,999000,100,3981,500,0.7894567361140395,0.9674766768483056,False,False
RR_ORACLE,RR + oracle variance,2.399149538727032,3.867368246412422,96.0,0,1807519525,0.9723897426489855,0.2,0.1,1000000,999000,100,3981,500,0.7894567361140395,0.9674766768483056,False,False
RR_OBM,RR + OBM,2.399149538727032,3.8750229364690583,96.0,0,1807519525,0.9723897426489855,0.2,0.1,1000000,999000,100,3981,500,0.7894567361140395,0.9674766768483056,False,False
RR_OBM_RR,RR + OBM-RR,2.399149538727032,3.885117975653625,96.0,0,1807519525,0.9723897426489855,0.2,0.1,1000000,999000,100,3981,500,0.7894567361140395,0.9674766768483056,False,False
RR_MSB,RR + MSB,2.399149538727032,3.8614305320182503,95.0,0,1807519525,0.9723897426489855,0.2,0.1,1000000,999000,100,3981,500,0.7894567361140395,0.9674766768483056,False,False
RR_BATCH,RR + batch means,2.7142787717478987,3.5491366212764333,98.0,0,1787264314,0.8433099627428157,0.2,0.1,1000000,999000,100,3981,500,0.7005529485506353,0.9633826801506715,False,False
RR_ORACLE,RR + oracle variance,2.7141479803830837,3.601545933754482,96.0,0,1787264314,0.8433099627428157,0.2,0.1,1000000,999000,100,3981,500,0.7005529485506353,0.9633826801506715,False,False
RR_OBM,RR + OBM,2.7141479803830837,3.5659849259131797,95.0,0,1787264314,0.8433099627428157,0.2,0.1,1000000,999000,100,3981,500,0.7005529485506353,0.9633826801506715,False,False
RR_OBM_RR,RR + OBM-RR,2.7141479803830837,3.536997758701863,95.0,0,1787264314,0.8433099627428157,0.2,0.1,1000000,999000,100,3981,500,0.7005529485506353,0.9633826801506715,False,False
RR_MSB,RR + MSB,2.7141479803830837,3.5307615308808664,95.0,0,1787264314,0.8433099627428157,0.2,0.1,1000000,999000,100,3981,500,0.7005529485506353,0.9633826801506715,False,False
RR_BATCH,RR + batch means,2.8173688552401677,7.3957065051957125,93.0,0,1728218298,3.5742347952439077,0.2,0.1,1000000,999000,100,3981,500,0.802814012501832,0.9595683087022744,False,False
RR_ORACLE,RR + oracle variance,2.8171964722567253,7.414585572025666,93.0,0,1728218298,3.5742347952439077,0.2,0.1,1000000,999000,100,3981,500,0.802814012501832,0.9595683087022744,False,False
RR_OBM,RR + OBM,2.8171964722567253,7.403278986689286,93.0,0,1728218298,3.5742347952439077,0.2,0.1,1000000,999000,100,3981,500,0.802814012501832,0.9595683087022744,False,False
RR_OBM_RR,RR + OBM-RR,2.8171964722567253,7.4341948272754435,94.0,0,1728218298,3.5742347952439077,0.2,0.1,1000000,999000,100,3981,500,0.802814012501832,0.9595683087022744,False,False
RR_MSB,RR + MSB,2.8171964722567253,7.372986887934741,92.0,0,1728218298,3.5742347952439077,0.2,0.1,1000000,999000,100,3981,500,0.802814012501832,0.9595683087022744,False,False
RR_BATCH,RR + batch means,3.251669048164054,6.582324217771837,93.0,0,1928628491,2.7944941096607088,0.2,0.1,1000000,999000,100,3981,500,0.7886025025448311,0.9730379108273683,False,False
RR_ORACLE,RR + oracle variance,3.2513515386640224,6.556120720871624,93.0,0,1928628491,2.7944941096607088,0.2,0.1,1000000,999000,100,3981,500,0.7886025025448311,0.9730379108273683,False,False
RR_OBM,RR + OBM,3.2513515386640224,6.5728770756726265,93.0,0,1928628491,2.7944941096607088,0.2,0.1,1000000,999000,100,3981,500,0.7886025025448311,0.9730379108273683,False,False
RR_OBM_RR,RR + OBM-RR,3.2513515386640224,6.614522745369997,94.0,0,1928628491,2.7944941096607088,0.2,0.1,1000000,999000,100,3981,500,0.7886025025448311,0.9730379108273683,False,False
RR_MSB,RR + MSB,3.2513515386640224,6.483675890983435,93.0,0,1928628491,2.7944941096607088,0.2,0.1,1000000,999000,100,3981,500,0.7886025025448311,0.9730379108273683,False,False
RR_BATCH,RR + batch means,3.8633563822365957,5.344318654506651,93.0,0,832103482,1.8467872299257386,0.2,0.1,1000000,999000,100,3981,500,0.609236402748877,0.9719750872813987,False,False
RR_ORACLE,RR + oracle variance,3.863321044832392,5.329712394828225,93.0,0,832103482,1.8467872299257386,0.2,0.1,1000000,999000,100,3981,500,0.609236402748877,0.9719750872813987,False,False
RR_OBM,RR + OBM,3.863321044832392,5.299153939780958,93.0,0,832103482,1.8467872299257386,0.2,0.1,1000000,999000,100,3981,500,0.609236402748877,0.9719750872813987,False,False
RR_OBM_RR,RR + OBM-RR,3.863321044832392,5.299106645717996,93.0,0,832103482,1.8467872299257386,0.2,0.1,1000000,999000,100,3981,500,0.609236402748877,0.9719750872813987,False,False
RR_MSB,RR + MSB,3.863321044832392,5.225074899905373,93.0,0,832103482,1.8467872299257386,0.2,0.1,1000000,999000,100,3981,500,0.609236402748877,0.9719750872813987,False,False
RR_BATCH,RR + batch means,2.3265980283126164,4.626042726970624,92.0,0,619179888,1.3904310474496269,0.2,0.1,1000000,999000,100,3981,500,0.8181650406233747,0.957962340095406,False,False
RR_ORACLE,RR + oracle variance,2.3265538753194335,4.62455629959648,92.0,0,619179888,1.3904310474496269,0.2,0.1,1000000,999000,100,3981,500,0.8181650406233747,0.957962340095406,False,False
RR_OBM,RR + OBM,2.3265538753194335,4.6187710264161455,92.0,0,619179888,1.3904310474496269,0.2,0.1,1000000,999000,100,3981,500,0.8181650406233747,0.957962340095406,False,False
RR_OBM_RR,RR + OBM-RR,2.3265538753194335,4.649530330885679,92.0,0,619179888,1.3904310474496269,0.2,0.1,1000000,999000,100,3981,500,0.8181650406233747,0.957962340095406,False,False
RR_MSB,RR + MSB,2.3265538753194335,4.587598406789766,92.0,0,619179888,1.3904310474496269,0.2,0.1,1000000,999000,100,3981,500,0.8181650406233747,0.957962340095406,False,False
RR_BATCH,RR + batch means,3.139343602301364,7.616179856160805,94.0,0,514446424,3.826453449941487,0.2,0.1,1000000,999000,100,3981,500,0.6650854396717192,0.9865237322781218,False,False
RR_ORACLE,RR + oracle variance,3.139212598864089,7.671734415238235,94.0,0,514446424,3.826453449941487,0.2,0.1,1000000,999000,100,3981,500,0.6650854396717192,0.9865237322781218,False,False
RR_OBM,RR + OBM,3.139212598864089,7.617842475505975,94.0,0,514446424,3.826453449941487,0.2,0.1,1000000,999000,100,3981,500,0.6650854396717192,0.9865237322781218,False,False
RR_OBM_RR,RR + OBM-RR,3.139212598864089,7.652749510127931,93.0,0,514446424,3.826453449941487,0.2,0.1,1000000,999000,100,3981,500,0.6650854396717192,0.9865237322781218,False,False
RR_MSB,RR + MSB,3.139212598864089,7.572752980198546,92.0,0,514446424,3.826453449941487,0.2,0.1,1000000,999000,100,3981,500,0.6650854396717192,0.9865237322781218,False,False
